"file_id","file_name","file_name_original","file_path","file_size","file_date","file_mtime","file_hash","file_hash_sha256","file_remote_uri","file_thumbnail","file_display_name","file_description","file_tags","file_requirement","file_version","file_author","file_language","file_platform","file_license","file_user_roles","file_password","file_offline","file_direct_linking","file_force_download","file_category","file_category_name","file_sec_cat1","file_sec_cat2","file_sec_cat3","file_update_of","file_post_id","file_attach_order","file_wpattach_id","file_added_by","file_hits","file_ratings","file_rating_sum","file_last_dl_ip","file_last_dl_time","file_rescan_pending","file_scan_lock","file_custom_reqver","file_custom_tested","file_edit_permissions"
"136","actionscript2.0.esy",,"syntax-files/actionscript2.0.esy","17258","2006-09-28 13:00:06","1420541066","f8a5b42ded49e2578edc035093413942",,,,"Actionscript 2.0 (Flash MX 2004) syntax file ","Actionscript 2.0 (Flash MX 2004) syntax file.",",,",,,"Niall McLoughlin",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3237","3","2097","0","0","157.55.39.214","2023-08-14 09:09:15","0","0",,,
"137","actionscript3.0.esy",,"syntax-files/actionscript3.0.esy","169234","2008-12-01 13:01:38","1420541054","2d02bdb0fe869f66cb862ecb85c77e0e",,,,"ActionScript3.0 syntax file ","ActionScript3.0 related site (Japanese) AS3S.ORG <a href=""http://as3s.org/"">http://as3s.org/</a>

12/1/2008 Supports Flash CS4",",,",,,"AS3S.ORG",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3238","3","6714","0","0","182.22.30.59","2023-08-07 00:19:13","0","0",,,
"138","aeexpressions2.0.esy",,"syntax-files/aeexpressions2.0.esy","6184","2006-09-28 13:03:02","1420541064","89f9928ec15bab730c7948ab97a0e543",,,,"Adobe After Effects expressions language syntax file ","Adobe After Effects expressions language syntax file.",",,",,,"Alexander Lavrov",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3239","3","1392","0","0","40.77.167.91","2023-08-17 06:12:15","0","0",,,
"139","aescript2.0.esy",,"syntax-files/aescript2.0.esy","29270","2006-09-28 13:04:05","1420541066","7204f9c879bbb42453370b4eb48577ae",,,,"Adobe After Effects script language syntax file ","Adobe After Effects script language syntax file.",",,",,,"Alexander Lavrov",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3240","3","1733","0","0","40.77.167.92","2023-08-11 04:21:49","0","0",,,
"144","ahk.esy",,"syntax-files/ahk.esy","59120","2011-05-31 13:07:51","1420541044","e0480a9e88e66af9e0c1bccecfb4d294",,,,"AutoHotKey Script syntax file ","AutoHotKey Script syntax file",",,",,,,,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3245","3","3236","0","0","52.167.144.116","2023-08-15 18:32:33","0","0",,,
"222","apache1.3.esy",,"syntax-files/apache1.3.esy","9020","2006-09-28 10:34:52","1420541070","75860c938a5a104afdaac69637933b1f",,,,"Syntax file for Apache 1.3 config. files (including DAV, Perl, PHP modules, and SSL) ","Syntax file for Apache 1.3 config. files (including DAV, Perl, PHP modules, and SSL).",",,",,,"SMK",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3323","3","1401","0","0","182.22.30.35","2023-08-06 19:28:12","0","0",,,
"223","apache2.0.esy",,"syntax-files/apache2.0.esy","10378","2006-09-28 10:35:39","1420541072","e43cb49cf9214f2cb472bc2a9e25e341",,,,"Syntax file for Apache 2.0 config. files (including Perl and PHP modules) ","Syntax file for Apache 2.0 config. files (including Perl and PHP modules).",",,",,,"SMK",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3324","3","2212","0","0","182.22.30.43","2023-08-06 19:20:45","0","0",,,
"141","arm7.esy",,"syntax-files/arm7.esy","27150","2006-09-28 13:05:24","1420541044","14a5d0aa08e9dd93f784f8ecdf9837e3",,,,"ARM7 Assembler syntax file ","ARM7 Assembler syntax file.",",,",,,"lmxctds",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3242","3","2070","0","0","64.124.8.34","2023-08-16 18:51:10","0","0",,,
"142","asp.esy",,"syntax-files/asp.esy","43112","2004-03-11 13:06:01","1420541066","cf497fe50fc68b8164f9ab84ac39721a",,,,"ASP / HTML Combined syntax file ","ASP / HTML Combined syntax file.",",,",,,"John Mull",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3243","3","3148","0","0","114.111.32.201","2023-08-08 02:49:48","0","0",,,
"224","atmel.esy",,"syntax-files/atmel.esy","8368","2006-09-28 10:36:26","1420541040","c4257dc7a04b8207b1a219a7c378ebd4",,,,"Syntax file for Atmel ATmega32 & AVR assembly (including Assembly 2 directives) ","Syntax file for Atmel ATmega32 &amp; AVR assembly (including Assembly 2 directives).",",,",,,"S. van Elderen",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3325","3","1212","0","0","114.111.32.23","2023-08-08 04:36:40","0","0",,,
"145","autoit3.esy",,"syntax-files/autoit3.esy","12904","2006-09-28 13:08:32","1420541046","510f467f12b7293db858b6e37bfafc06",,,,"AutoIt syntax file ","AutoIt syntax file.",",,",,,"Friedrich Huebler",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3246","3","2833","0","0","40.77.167.92","2023-08-10 12:18:09","0","0",,,
"143","autolisp.esy",,"syntax-files/autolisp.esy","5440","2006-09-28 13:06:56","1420541048","ac2af4ee0a5bfc8534739edc2844417e",,,,"AutoCAD AutoLISP language syntax file ","AutoCAD AutoLISP language syntax file.",",,",,,"Wrije",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3244","3","2082","0","0","207.46.13.224","2023-08-10 12:14:36","0","0",,,
"146","awk.esy",,"syntax-files/awk.esy","4130","2006-09-28 13:09:15","1420541050","03d77e923d0b8d0040cffe49eb59db2f",,,,"awk/gawk syntax file ","awk/gawk syntax file.",",,",,,"vpe",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3247","3","2264","0","0","64.124.8.34","2023-08-16 16:19:18","0","0",,,
"147","bash.esy",,"syntax-files/bash.esy","3520","2006-09-28 13:10:01","1420541068","5f29f3b80b1f339f00b428806209134d",,,,"Bash syntax file ","Bash syntax file.",",,",,,"hagy",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3248","3","6259","0","0","157.55.39.214","2023-08-14 10:13:56","0","0",,,
"148","batch.esy",,"syntax-files/batch.esy","4410","2006-09-28 13:10:55","1420541046","8e710817ae0e74bdc92b3d972ff36c3c",,,,"Batch file syntax file ","Batch file syntax file.",",,",,,"SMK",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3249","3","3934","0","0","91.214.67.229","2023-08-14 11:00:51","0","0",,,
"149","bibtex.esy",,"syntax-files/bibtex.esy","2482","2011-03-28 13:11:39","1420541062","81b3e754e8ddac78afb0e926aa895f32",,,,"BibTeX syntax file ","BibTeX syntax file.",",,",,,"Gerry",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3250","3","959","0","0","182.22.30.67","2023-07-30 22:41:16","0","0",,,
"151","cadkey.esy",,"syntax-files/cadkey.esy","9070","2006-09-28 13:12:59","1420541046","9d2feb104617916a314ff1b566f93546",,,,"CADkey CADL programming language syntax file ","CADkey CADL programming language syntax file.",",,",,,"Wrije",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3252","3","1476","0","0","52.167.144.220","2023-08-16 08:21:30","0","0",,,
"152","cfml.esy",,"syntax-files/cfml.esy","13232","2006-11-10 13:13:51","1475515119","a8359fa76233c1e3253e967496cb6c51","d552a91747214c3e375745aee5edf7dce46c9347595d7e463bb3e85a1ae95362",,,"CFML syntax file","The author recommends using the following color settings.

Highlight(1) font: Maroon, bg: Default
Highlight(2) font: Navy, bg: Default
Highlight(3) font: DarkGreen, bg: Default
Highlight(4) font: DarkSlateGray, bg: Default
Highlight(5) font: Olive, bg: Default
Highlight(6) font: DarkOrange, bg: Default
Highlight(7) font: DeepPink, bg: Default
Highlight(8) font: Default, bg: Gold
Highlight(9) font: Fuchsia, bg: Default
Highlight(10) font: Deafult, bg: LawnGreen

&nbsp;",",,",,,"daset",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3253","3","1761","0","0","17.246.19.169","2023-08-14 08:44:48","0","0",,,
"150","ch.esy",,"syntax-files/ch.esy","2952","2006-09-28 13:12:19","1420541038","a56da944bb1285fcfa0f6bd5f12402cd",,,,"C/C++ interpreter Ch syntax file ","C/C++ interpreter Ch syntax file.",",,",,,"Wayne W.Chen",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3251","3","2976","0","0","5.161.107.192","2023-08-14 00:41:38","0","0",,,
"231","cnc.esy",,"syntax-files/cnc.esy","2528","2006-09-28 10:41:42","1420541050","7e374a32f7b592934fadf6ffce8dc859",,,,"Syntax file for Numerical control (CNC) ","Syntax file for Numerical control (CNC).",",,",,,"Jeff W.",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3332","3","1126","0","0","112.199.177.224","2023-08-12 01:23:08","0","0",,,
"155","cobol.esy",,"syntax-files/cobol.esy","11912","2006-09-28 15:44:32","1420541054","353545cc58d2a196a106c58aa3ff38c3",,,,"COBOL syntax file ","COBOL syntax file.",",,",,,"Emurasoft",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3256","3","2581","0","0","126.160.184.16","2023-08-16 22:39:16","0","0",,,
"233","ctags.esy",,"syntax-files/ctags.esy","1934","2006-09-28 10:43:01","1420541040","5e48bccb3cc0e2009f7f0cea36a6aa52",,,,"tagsfile syntax file ","tagsfile syntax file.",",,",,,"Aye Wong",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3334","3","1194","0","0","116.179.37.226","2023-08-17 12:49:28","0","0",,,
"227","cuda_cpp.esy",,"syntax-files/cuda_cpp.esy","6204","2012-09-17 10:38:46","1420541070","d5780927ff97b996e41be514520b746f",,,,"Syntax file for CUDA C/C++ ","This was derived from the default EmEditor C++ syntax file, with the addition of CUDA 4.2 keywords",",,",,,,,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3328","3","1026","0","0","103.125.234.153","2023-08-12 02:02:00","0","0",,,
"402","cue.esy",,"syntax-files/cue.esy","2228","2010-06-05 12:16:04","1420541050","931698a322362d6d4be44605e94540ec",,,,"cue 構文ファイル ","Exact Audio Copy等で音楽CDをリッピングした時に出来るcueファイル用の構文ファイルです",",,",,,,,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3502","3","878","0","0","110.93.150.77","2023-08-07 23:22:19","0","0",,,
"160","cvf.esy",,"syntax-files/cvf.esy","17434","2006-09-28 15:55:03","1420541074","5a37b1f04e7ac8ad1bfe403671e38940",,,,"Fortran syntax file","Fortran syntax file.",",,",,,"Toshihide Kashima",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3261","3","3457","0","0","202.251.0.2","2023-08-16 19:00:20","0","0",,,
"157","doxy.esy",,"syntax-files/doxy.esy","6730","2006-09-28 15:49:22","1420541068","4fec8c5c0a2ba2f18d5f9d5bde279c81",,,,"doxygen comment syntax file ","doxygen comment syntax file.",",,",,,"Austin Jan",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3258","3","1376","0","0","52.167.144.176","2023-08-09 11:15:11","0","0",,,
"228","easyuo.esy",,"syntax-files/easyuo.esy","5086","2006-09-28 10:39:37","1420541070","d8c94423a5523cbc965d8d1dda673fd2",,,,"Syntax file for EasyUO","Syntax file for EasyUO.",",,",,,"Dmitry Romanovsky",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3329","3","1157","0","0","182.22.30.79","2023-08-07 05:20:09","0","0",,,
"163","em_basic.esy",,"syntax-files/em_basic.esy","8712","2006-09-28 15:57:48","1420541054","905c777407df326dc4ee1b23bd4df4ca",,,,"Full Basic syntax file ","Full Basic syntax file.",",,",,,"DIGI",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3264","3","2056","0","0","103.125.234.153","2023-08-12 02:03:34","0","0",,,
"405","email.esy",,"syntax-files/email.esy","3078","2006-09-23 12:38:58","1420541066","989159a94ca0a583dd22d983df83bd27",,,,"E-Mail 構文ファイル ","EmEditorでEmailをヘッダを含めて表示する際に便利な構文ファイル。

構文ファイルには、RFC822とRFC1123で定義されているキーワードを含んでいます。また、メール本文に、機種依存文字が存在しないか？いわゆる半角カナは存在しないか？目で見て確認できるように登録しています。",",,",,,"nao4u",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3505","3","1922","0","0","114.111.32.106","2023-08-07 12:28:17","0","0",,,
"413","emeasm2.lzh",,"syntax-files/emeasm2.lzh","1939","2006-09-19 12:48:32","1420541048","f82031be9003156cff719e17391d4f25",,,,"Pentium系アセンブラのニーモニックやレジスタ名の強調文字列 CSV ファイル ","Pentium系アセンブラのニーモニックやレジスタ名の強調文字列 CSV ファイルです。

下にファイル サイズが「0 バイト」と表示されていますが、実際には 0 バイトではありません。",",,",,,"まこと (Makoto Asakura)",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3513","3","982","0","0","182.22.30.103","2023-08-07 05:34:58","0","0",,,
"153","emechoco.esy",,"syntax-files/emechoco.esy","7666","2006-09-28 13:15:25","1420541040","429dde8ae30cbdfca55f83ace1bae0fa",,,,"CHOCOA Script syntax file ","CHOCOA Script syntax file.",",,",,,"Anonymous",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3254","3","1183","0","0","182.22.30.79","2023-08-06 19:47:54","0","0",,,
"404","emedel2.lzh",,"syntax-files/emedel2.lzh","1453","2006-09-19 12:36:26","1420541072","841406b6abe0144696629ee13ee02127",,,,"Delphi (Object Pascal) の予約語とシンボルの強調文字列 CSV ファイル ","Delphi (Object Pascal) の予約語とシンボルの強調文字列 CSV ファイルです。

下にファイル サイズが「0 バイト」と表示されていますが、実際には 0 バイトではありません。",",,",,,"Koji27 ( Koji Adachi )",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3504","3","1444","0","0","114.160.221.85","2023-08-10 19:36:16","0","0",,,
"407","emejava.lzh",,"syntax-files/emejava.lzh","1798","2006-09-19 12:41:15","1420541056","22bae3823c3194fe82ae26a9df220b86",,,,"JAVA、およびJavaScriptの予約語の強調文字列 CSV ファイル ","JAVA、およびJavaScriptの予約語の強調文字列 CSV ファイルです。

下にファイル サイズが「0 バイト」と表示されていますが、実際には 0 バイトではありません。",",,",,,"ATSu (才川 敦博)",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3507","3","2235","0","0","182.22.30.75","2023-07-29 08:21:05","0","0",,,
"412","emeplsql.lzh",,"syntax-files/emeplsql.lzh","1987","2006-09-19 12:47:31","1420541058","0856ae967bc062ac6b5f1742a9c6b743",,,,"Oracle PL/SQL の予約語の強調文字列 CSV ファイル ","Oracle PL/SQL の予約語の強調文字列 CSV ファイルです。

下にファイル サイズが「0 バイト」と表示されていますが、実際には 0 バイトではありません。",",,",,,"井上和敏",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3512","3","1668","0","0","116.179.37.2","2023-08-13 14:58:41","0","0",,,
"414","emfunc.lzh",,"syntax-files/emfunc.lzh","3667","2006-09-19 12:49:41","1420541072","58efd49f188d2edefa13ef0144ac5fa1",,,,"Perl5 と C++ の強調文字列 CSV ファイル ","Perl5 と C++ の強調文字列インポートファイルです。

下にファイル サイズが「0 バイト」と表示されていますが、実際には 0 バイトではありません。",",,",,,"匿名希望",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3514","3","1233","0","0","52.167.144.39","2023-08-08 14:07:44","0","0",,,
"514","epcl.esy",,"syntax-files/epcl.esy","1932","2020-05-11 08:28:01","1589210881","5c7643cb8b2900a4a10cff108d57b4c0","e2190370b6750ffe50e2d8ab87db6174108c22c390818aca994d99cfcb7140bd",,,"EPCL syntax file","<a href=""https://www.genewsroom.com/press-releases/ges-energy-consulting-business-launches-re-envisioned-pslf-software-enables"" rel=""noopener"" target=""_blank"">The EPCL programming language is special to GE's PSLF software. </a> 
",",,",,,"Sudipto Bhowmik",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","26767","760","285","0","0","157.55.39.214","2023-08-17 07:09:40","1","0",,,
"521","erl.esy",,"syntax-files/erl.esy","7104","2021-10-11 14:55:46","1634062038","3cfb44ac7aee654fb772dfd435d391e0","48c8422d6885c98a719550dfc45cba6ccf1e70ad4e04cdc394a75b678a94908f",,,"Erl syntax file",,",,",,"2","老季",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","27844","760","109","0","0","114.111.32.163","2023-08-08 03:08:40","1","0",,,
"159","falcon.esy",,"syntax-files/falcon.esy","2462","2008-12-03 15:53:19","1420541062","11604a2d30e2156d52f8067d90595505",,,,"Falcon syntax file ","Falcon syntax file",",,",,,"Arthur Zubarev",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3260","3","949","0","0","157.55.39.214","2023-08-14 09:06:14","0","0",,,
"161","fortran77.esy",,"syntax-files/fortran77.esy","5088","2007-03-17 15:55:53","1420541042","850a972eceb66cca0205b32029e69022",,,,"FORTRAN77 syntax file ","FORTRAN77 syntax file.",",,",,,"Emurasoft",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3262","3","2537","0","0","112.199.177.224","2023-08-12 01:22:23","0","0",,,
"158","fsharp.esy",,"syntax-files/fsharp.esy","2974","2011-04-13 15:52:24","1420541048","703e577601cad786a3ba597a3f170900",,,,"F# syntax file","F# syntax file.",",,",,,"Toshihiro Shima",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3259","3","1020","0","0","182.22.30.3","2023-08-06 19:40:29","0","0",,,
"164","gi2.esy",,"syntax-files/gi2.esy","5890","2006-09-28 15:58:39","1420541042","974ca4a8f4ef3114cbac3541eb125d54",,,,"Ghost Install syntax file ","Ghost Install syntax file.",",,",,,"Anonymous",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3265","3","1295","0","0","211.249.46.217","2023-08-08 01:15:27","0","0",,,
"406","go.esy",,"syntax-files/go.esy","2840","2011-12-08 12:40:30","1420541046","44420c5c26b80b270949650935ebd0c8",,,,"Go 構文ファイル ","Googleが開発した新しいプログラミング言語Goの構文ファイルです",",,",,,,,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3506","3","1353","0","0","110.93.150.39","2023-08-07 22:31:55","0","0",,,
"166","groovy.esy",,"syntax-files/groovy.esy","33112","2007-01-29 16:01:02","1420541048","7d44bc273ad7d473a2ba731e83ac1cdd",,,,"Groovy syntax file ","Groovy syntax file.",",,",,," t800t8",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3267","3","2574","0","0","182.22.30.75","2023-07-30 17:41:26","0","0",,,
"167","haskell.esy",,"syntax-files/haskell.esy","6964","2010-11-09 16:01:46","1420541052","1849ad342119ed324832ec590a248cd4",,,,"Haskell Syntax File ","Haskell syntax file, loosely based on the Geshi syntax file <a href=""http://qbnz.com/highlighter/demo.php"">http://qbnz.com/highlighter/demo.php</a>",",,",,"1.0",,,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3268","3","1441","0","0","17.246.23.199","2023-08-17 03:20:47","0","0",,,
"229","hlsl.esy",,"syntax-files/hlsl.esy","6150","2006-09-28 10:40:16","1420541070","fe122f115c4f66742e9ddd8581fc5d7d",,,,"Syntax file for HLSL Shaders ","Syntax file for HLSL Shaders.",",,",,,"JawaSpot",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3330","3","1239","0","0","182.22.30.79","2023-08-06 16:20:44","0","0",,,
"168","html4tf.esy",,"syntax-files/html4tf.esy","5092","2006-09-28 16:03:27","1420541062","96c67856c396f340d759d7156c13a516",,,,"HTML 4.01 & XHTML 1.0 (Transitional, Strict and Frameset) syntax file ","HTML 4.01 &amp; XHTML 1.0 (Transitional, Strict and Frameset) syntax file.",",,",,,"Masayuki Nakahara",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3269","3","3552","0","0","211.249.46.198","2023-08-08 05:33:16","0","0",,,
"169","html5.esy",,"syntax-files/html5.esy","13050","2009-08-03 16:04:36","1420541062","a69e1c13781b46b2693b34a9dfba7d0d",,,,"HTML 5 syntax file ","HTML 5 syntax file.",",,",,,"mio",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3270","3","3220","0","0","64.124.8.47","2023-08-09 19:24:26","0","0",,,
"171","idl.esy",,"syntax-files/idl.esy","16940","2009-05-10 16:06:57","1420541046","99337b491854c380e8b8b337fc0616d0",,,,"IDL syntax file ","IDL (Interactive Data Language) syntax file.",",,",,,"Gerry",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3272","3","1199","0","0","17.22.253.196","2023-08-16 15:22:18","0","0",,,
"172","imacros.esy",,"syntax-files/imacros.esy","4130","2010-06-22 16:07:53","1420541038","f2606ecf1422f659383bc1257451f3bd",,,,"iMacros Syntax File ","Syntax file for editing <a href=""http://www.iopus.com/imacros/"">iOpus iMacros</a> scripts in EmEditor.",",,",,"1.0",,,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3273","3","939","0","0","180.245.179.91","2023-08-16 17:31:42","0","0",,,
"173","intouch.esy",,"syntax-files/intouch.esy","16278","2006-09-28 16:09:42","1420541038","acd5a9c95576798b6b76d08f28bcdcd6",,,,"Intouch syntax file ","Intouch syntax file.",",,",,,"Peter Behn",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3274","3","1050","0","0","182.22.30.103","2023-08-06 20:00:13","0","0",,,
"175","jIRCii.esy",,"syntax-files/jIRCii.esy","10016","2006-11-07 16:11:38","1420541072","ad3a08fbab2b6e774b538c6e95b2486c",,,,"jIRCii Syntax file ","EmEditor Syntax file for jIRCii scripts (based on sleep 2.0) with operators, functions, predicates and keywords.",",,",,"1.0","Ysengrimus",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3276","3","1354","0","0","52.167.144.166","2023-08-03 11:08:07","0","0",,,
"219","jdk142.esy",,"syntax-files/jdk142.esy","46572","2006-09-28 17:08:16","1420541064","b36fa68e7c0963cd4798ea48ea919be4",,,,"Sun JDK142 syntax file ","Sun JDK142 syntax file.",",,",,,"Marc Hsiou",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3320","3","1255","0","0","64.124.8.47","2023-08-10 22:33:53","0","0",,,
"176","keyman.esy",,"syntax-files/keyman.esy","3150","2006-09-28 16:12:48","1420541068","52475233dbacfe50302d63f15e4dfc35",,,,"Keyman syntax file","Keyman syntax file.",",,",,,"Andrew Cunningham",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3277","3","1102","0","0","64.124.8.47","2023-08-11 00:04:14","0","0",,,
"408","ksgridesy.zip",,"syntax-files/ksgridesy.zip","3254","2007-09-01 12:42:54","1420541052","ebcfbef57122ac792527a21c4f017fe6",,,,"KsGrid 項目計算式 構文ファイル ","EmEditor テキストエディタ で、KsGridコントロールのValues.Expression
プロパティーに設定する項目計算式の演算子、関数等を強調表示できます。",",,",,"1","加茂屋株式会社",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3508","3","912","0","0","182.22.30.75","2023-08-06 20:12:33","0","0",,,
"178","lotus.esy",,"syntax-files/lotus.esy","8962","2006-09-28 16:14:13","1420541072","caa0382a901d4bc5de3024a88ada0c5c",,,,"Lotus Notes Formula syntax file ","Lotus Notes Formula syntax file.",",,",,,"Marc Hsiou",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3279","3","1256","0","0","40.77.167.92","2023-08-11 02:09:14","0","0",,,
"180","lua.esy",,"syntax-files/lua.esy","1588","2006-09-28 16:15:37","1420541054","a01b0279244e516fa429b100f8a23413",,,,"Lua syntax file ","Lua syntax file.",",,",,,"Kurt Jung",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3281","3","2528","0","0","95.222.30.102","2023-08-16 05:25:37","0","0",,,
"179","lua5.esy",,"syntax-files/lua5.esy","1805","2006-09-28 16:14:53","1420541064","05d43326e3ab06a7d15639741e54ca5a",,,,"Lua 5 syntax file ","Lua 5 syntax file.",",,",,,"Kurt Jung",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3280","3","3970","0","0","64.124.8.34","2023-08-16 20:59:55","0","0",,,
"409","lua52.esy",,"syntax-files/lua52.esy","10576","2012-11-04 12:44:58","1420541068","c59d186c3ce31ca31514d80e71596ee2",,,,"Lua 5.2 構文ファイル ","[強調表示の色設定]
1. 演算子など
2. 数値と文字列
3. 予約された変数
4. キーワード
5. 関数
10. 廃止された関数と廃止予定の関数

[制約]
- [[文字列]] の形式は改行を含んだものには対応していません。(EmEditorの正規表現の制限)
- ブロックコメントは = を含めたものには対応していません。(--[[色がつく]] --[=[色がつかない]=])
- 行コメントは半角スペースが必要です。(""-- 色がつく"" ""--色がつかない"")
ブロックコメントよりも行コメントが先に判定されるらしく、
""--"" で定義すると、ブロックコメントも一行しか色がついてくれませんでした。

[Tips] アウトラインの設定
タイプ(T): カスタム (開始をレベル 1/終了をレベル 2 として指定)
レベル 1: (\bdo\b|\bfunction\b|\bif\b|\brepeat\b|\{)
レベル 2: (\bend\b|\buntil\b|\})
正規表現にチェックをつけてください。


Syntax File for Lua 5.2
Based on Reference Manual. (<a href=""http://www.lua.org/manual/5.2/"" target=""_blank"">http://www.lua.org/manual/5.2/</a>)

[Keyword color]
1. Operators
2. Numerical constant and Literal strings
3. Reserved variables
4. Syntax keywords
5. Basic functions
10. Deprecated and Removed

[Restriction]
- Literal strings using long bracket cannot include newline. (""[[highlight '\n' is disable]]"")
- Long comment cannot include equal signs. (""--[[highlight is enable]]"", ""--[=[highlight is disable]=]"")
- Short comment needs space after double hyphen. (""-- highlight is enable"", ""--highlight is disable"" )

[Tips] Customize Outline Plug-in
Type: Custom (Specify Begin as Level 1/End as Level 2)
Level 1: (\bdo\b|\bfunction\b|\bif\b|\brepeat\b|\{)
Level 2: (\bend\b|\buntil\b|\})
Check both ""Regular Expression"".",",,",,"1.0",,,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3509","3","1748","0","0","182.22.30.63","2023-08-07 05:07:48","0","0",,,
"230","mIRC.esy",,"syntax-files/mIRC.esy","20774","2006-09-28 10:40:58","1420541068","3bf1bb350d7cff4417761a5edc914f85",,,,"Syntax file for mIRC script ","Syntax file for mIRC script.",",,",,,"Gord Allott",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3331","3","1173","0","0","114.111.32.102","2023-08-08 04:24:07","0","0",,,
"182","makefile.esy",,"syntax-files/makefile.esy","4450","2006-09-28 16:17:26","1420541044","e71c0856c605fdbf45095ba04140c6d9",,,,"Makefile syntax file ","Makefile syntax file.",",,",,,"Aye Wong",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3283","3","2752","0","0","40.77.167.235","2023-08-16 07:57:18","0","0",,,
"183","mapbasic.esy",,"syntax-files/mapbasic.esy","1886","2006-09-28 16:18:06","1420541042","ce65ae0a8aa192bdea103fae4edbd3a7",,,,"MapBasic syntax file ","MapBasic syntax file.",",,",,,"Korshunov Maxim",,,"free",,,"0","1","0","8","Syntax Files","0","0","0","0","0","0","3284","3","1251","0","0","163.116.207.117","2023-08-08 02:38:00","0","0",,,
